Source,Target,Weight,Type
canonical2,UF00072766,0.9582369327545166,undirected
canonical2,UF00073558,0.9580131769180298,undirected
canonical2,UF00072784,0.957522451877594,undirected
canonical2,UF00073590,0.9562625885009766,undirected
canonical2,UF00026578,0.9558824300765991,undirected
canonical2,UF00073571,0.9550900459289551,undirected
canonical2,UF00073586,0.9548352956771851,undirected
canonical2,UF00073555,0.954551100730896,undirected
canonical2,UF00073628,0.9545105695724487,undirected
canonical2,UF00074478,0.9539572596549988,undirected
canonical2,UF00074443,0.9538983702659607,undirected
canonical2,UF00074474,0.9536647796630859,undirected
canonical2,UF00074477,0.9534009695053101,undirected
canonical2,UF00073584,0.9532947540283203,undirected
canonical2,UF00073637,0.9526981711387634,undirected
canonical2,UF00074462,0.9526224136352539,undirected
canonical2,UF00073599,0.9522179365158081,undirected
canonical2,UF00073544,0.9519377946853638,undirected
canonical2,UF00073543,0.9511514902114868,undirected
canonical2,UF00073633,0.9511014819145203,undirected
canonical2,UF00072751,0.9509454369544983,undirected
canonical2,UF00074461,0.9505505561828613,undirected
canonical2,UF00027048,0.9504718780517578,undirected
first_ed,UF00073561,0.9585295915603638,undirected
first_ed,UF00073641,0.9565303921699524,undirected
UF00001286,UF00072747,0.9549280405044556,undirected
UF00001286,UF00072744,0.9528414011001587,undirected
UF00001312,UF00072764,0.9680097699165344,undirected
UF00001312,UF00072811,0.9675334692001343,undirected
UF00001312,UF00072768,0.9668998122215271,undirected
UF00001312,UF00072748,0.9561285972595215,undirected
UF00001347,UF00073616,0.9810041189193726,undirected
UF00001347,UF00073567,0.9804308414459229,undirected
UF00001347,UF00072765,0.9801219701766968,undirected
UF00001347,UF00074471,0.9788589477539062,undirected
UF00001347,UF00073604,0.9780788421630859,undirected
UF00001347,UF00072766,0.9780540466308594,undirected
UF00001347,UF00073602,0.9776955842971802,undirected
UF00001347,UF00073607,0.9770340323448181,undirected
UF00001347,UF00072767,0.9763532280921936,undirected
UF00001347,UF00073559,0.9762221574783325,undirected
UF00001347,UF00073563,0.9761151671409607,undirected
UF00001347,UF00049560,0.9758257865905762,undirected
UF00001347,UF00073639,0.9758228063583374,undirected
UF00001347,UF00073579,0.975594699382782,undirected
UF00001347,UF00074474,0.975415825843811,undirected
UF00001347,UF00073612,0.975360095500946,undirected
UF00001347,UF00073548,0.9752686023712158,undirected
UF00001347,UF00072751,0.974984884262085,undirected
UF00001347,UF00073622,0.9747747778892517,undirected
UF00001347,UF00074442,0.9746181964874268,undirected
UF00001347,UF00026212,0.9745590090751648,undirected
UF00001347,UF00074452,0.9744020700454712,undirected
UF00001347,UF00073571,0.9742045402526855,undirected
UF00001347,UF00073606,0.9741842150688171,undirected
UF00001347,UF00073642,0.9740793704986572,undirected
UF00001347,UF00072802,0.974043607711792,undirected
UF00001347,UF00073640,0.9739305377006531,undirected
UF00001347,UF00073591,0.973816990852356,undirected
UF00001347,UF00026211,0.9737063646316528,undirected
UF00001347,UF00073546,0.9734301567077637,undirected
UF00001347,UF00072796,0.9733238220214844,undirected
UF00001347,UF00073543,0.9729809165000916,undirected
UF00001347,UF00073545,0.9723327159881592,undirected
UF00001347,UF00073586,0.9722919464111328,undirected
UF00001347,UF00074476,0.9712231755256653,undirected
UF00001347,UF00073615,0.9712019562721252,undirected
UF00001347,UF00073558,0.9710531234741211,undirected
UF00001347,UF00073550,0.9704318046569824,undirected
UF00001347,UF00072749,0.970126748085022,undirected
UF00001347,UF00073584,0.9700132012367249,undirected
UF00001347,UF00073583,0.9699568748474121,undirected
UF00001347,UF00074475,0.9699233770370483,undirected
UF00001347,UF00026210,0.9698224067687988,undirected
UF00001347,UF00074443,0.9693740010261536,undirected
UF00001347,UF00072784,0.9691118001937866,undirected
UF00001347,UF00072778,0.9675700664520264,undirected
UF00001347,UF00073628,0.9674389362335205,undirected
UF00001347,UF00073547,0.9673776030540466,undirected
UF00001347,UF00028212,0.9672446250915527,undirected
UF00001347,UF00074477,0.9671367406845093,undirected
UF00001347,UF00073618,0.9668596982955933,undirected
UF00001347,UF00053424,0.9665301442146301,undirected
UF00001347,UF00073599,0.9661169648170471,undirected
UF00001347,UF00073647,0.9656170010566711,undirected
UF00001347,UF00073555,0.9653730392456055,undirected
UF00001347,UF00074478,0.9653202891349792,undirected
UF00001347,UF00073629,0.965254008769989,undirected
UF00001347,UF00074450,0.9635396003723145,undirected
UF00001347,UF00073544,0.9634352922439575,undirected
UF00001347,UF00073590,0.9633760452270508,undirected
UF00001347,UF00074454,0.9628962278366089,undirected
UF00001347,UF00027048,0.9628890752792358,undirected
UF00001347,UF00074462,0.9624283909797668,undirected
UF00001347,UF00028231,0.9615491032600403,undirected
UF00001347,UF00073570,0.9615364074707031,undirected
UF00001347,UF00073605,0.9614688754081726,undirected
UF00001347,UF00074457,0.9614589810371399,undirected
UF00001347,UF00073637,0.9608699679374695,undirected
UF00001347,UF00074456,0.9608403444290161,undirected
UF00001347,UF00074461,0.9605787992477417,undirected
UF00001347,UF00072776,0.9603794813156128,undirected
UF00001347,UF00073538,0.9601471424102783,undirected
UF00001347,UF00096278,0.9588555097579956,undirected
UF00001347,canonical2,0.9587706327438354,undirected
UF00001347,UF00026578,0.9579538702964783,undirected
UF00001347,UF00072798,0.956365704536438,undirected
UF00001347,UF00072773,0.9563586711883545,undirected
UF00001347,UF00073589,0.9562430381774902,undirected
UF00001347,UF00074446,0.9560632705688477,undirected
UF00001347,UF00073633,0.9558720588684082,undirected
UF00001347,UF00072810,0.9543008208274841,undirected
UF00001347,UF00073575,0.9542047381401062,undirected
UF00001347,UF00073569,0.9534928798675537,undirected
UF00001347,UF00073608,0.9528812766075134,undirected
UF00001347,UF00073613,0.9501683712005615,undirected
UF00023580,UF00073628,0.9537571668624878,undirected
UF00024837,UF00028228,0.9897339344024658,undirected
UF00026210,UF00074452,0.9767932891845703,undirected
UF00026210,UF00074442,0.9755159616470337,undirected
UF00026210,UF00073602,0.9754239916801453,undirected
UF00026210,UF00074471,0.9738698601722717,undirected
UF00026210,UF00073570,0.9737430810928345,undirected
UF00026210,UF00053424,0.9736382961273193,undirected
UF00026210,UF00049560,0.97358638048172,undirected
UF00026210,UF00073606,0.9735695719718933,undirected
UF00026210,UF00073604,0.9734622240066528,undirected
UF00026210,UF00073546,0.9728534817695618,undirected
UF00026210,UF00073607,0.9727690815925598,undirected
UF00026210,UF00026211,0.9726318717002869,undirected
UF00026210,UF00073615,0.9725685715675354,undirected
UF00026210,UF00073616,0.9724545478820801,undirected
UF00026210,UF00073567,0.9722962379455566,undirected
UF00026210,UF00073639,0.9721513986587524,undirected
UF00026210,UF00072802,0.9718979001045227,undirected
UF00026210,UF00073640,0.9713343977928162,undirected
UF00026210,UF00073563,0.9713083505630493,undirected
UF00026210,UF00026212,0.9709514379501343,undirected
UF00026210,UF00073642,0.9709439277648926,undirected
UF00026210,UF00073559,0.9708425998687744,undirected
UF00026210,UF00073622,0.9704866409301758,undirected
UF00026210,UF00073612,0.9703888893127441,undirected
UF00026210,UF00072766,0.9701688289642334,undirected
UF00026210,UF00072796,0.9701207280158997,undirected
UF00026210,UF00001347,0.969822347164154,undirected
UF00026210,UF00073618,0.9694648385047913,undirected
UF00026210,UF00074477,0.9690133333206177,undirected
UF00026210,UF00073548,0.9687952995300293,undirected
UF00026210,UF00073591,0.9686089754104614,undirected
UF00026210,UF00073545,0.9685071706771851,undirected
UF00026210,UF00073579,0.9678433537483215,undirected
UF00026210,UF00072765,0.9678125977516174,undirected
UF00026210,UF00074443,0.9676879644393921,undirected
UF00026210,UF00074456,0.9676578640937805,undirected
UF00026210,UF00072767,0.9674655199050903,undirected
UF00026210,UF00073550,0.9663156270980835,undirected
UF00026210,UF00073544,0.9662145376205444,undirected
UF00026210,UF00074475,0.9661515355110168,undirected
UF00026210,UF00073647,0.9657787084579468,undirected
UF00026210,UF00073629,0.9656954407691956,undirected
UF00026210,UF00028212,0.9654299020767212,undirected
UF00026210,UF00073543,0.9652285575866699,undirected
UF00026210,UF00073571,0.9650024175643921,undirected
UF00026210,UF00073605,0.9646311402320862,undirected
UF00026210,UF00073586,0.9646286368370056,undirected
UF00026210,UF00073547,0.9644001126289368,undirected
UF00026210,UF00074476,0.9639372825622559,undirected
UF00026210,UF00074474,0.9635540843009949,undirected
UF00026210,UF00074461,0.963524580001831,undirected
UF00026210,UF00073637,0.9633336067199707,undirected
UF00026210,UF00073599,0.9628583788871765,undirected
UF00026210,UF00074478,0.9628450274467468,undirected
UF00026210,UF00096278,0.9626873731613159,undirected
UF00026210,UF00073633,0.9626100659370422,undirected
UF00026210,UF00073628,0.9624100923538208,undirected
UF00026210,UF00073555,0.9623782634735107,undirected
UF00026210,UF00072751,0.9612057209014893,undirected
UF00026210,UF00073590,0.9611923694610596,undirected
UF00026210,canonical2,0.9611835479736328,undirected
UF00026210,UF00072776,0.9610083103179932,undirected
UF00026210,UF00073558,0.9604357481002808,undirected
UF00026210,UF00072810,0.9600251913070679,undirected
UF00026210,UF00072784,0.9599936008453369,undirected
UF00026210,UF00074450,0.9599394798278809,undirected
UF00026210,UF00072778,0.9597368836402893,undirected
UF00026210,UF00028231,0.9596072435379028,undirected
UF00026210,UF00073538,0.959277868270874,undirected
UF00026210,UF00026578,0.958988606929779,undirected
UF00026210,UF00073584,0.9586968421936035,undirected
UF00026210,UF00074462,0.9585176706314087,undirected
UF00026210,UF00073583,0.9579026699066162,undirected
UF00026210,UF00074446,0.956978440284729,undirected
UF00026210,UF00072798,0.9568443298339844,undirected
UF00026210,UF00027048,0.9565180540084839,undirected
UF00026210,UF00072749,0.9564784169197083,undirected
UF00026210,UF00074454,0.9563886523246765,undirected
UF00026210,UF00074457,0.9559513330459595,undirected
UF00026210,UF00073540,0.9536734223365784,undirected
UF00026210,UF00073608,0.9524674415588379,undirected
UF00026210,UF00073566,0.9512996673583984,undirected
UF00026210,UF00072773,0.9507811069488525,undirected
UF00026211,UF00026212,0.9898473620414734,undirected
UF00026211,UF00074452,0.9840168356895447,undirected
UF00026211,UF00074442,0.983101487159729,undirected
UF00026211,UF00074471,0.9830226302146912,undirected
UF00026211,UF00073639,0.9828651547431946,undirected
UF00026211,UF00049560,0.9820833802223206,undirected
UF00026211,UF00073602,0.9813728332519531,undirected
UF00026211,UF00073604,0.9812504649162292,undirected
UF00026211,UF00073642,0.9811604619026184,undirected
UF00026211,UF00073546,0.9803318381309509,undirected
UF00026211,UF00073607,0.9789509773254395,undirected
UF00026211,UF00073606,0.9786783456802368,undirected
UF00026211,UF00074475,0.9785884618759155,undirected
UF00026211,UF00073559,0.9784802198410034,undirected
UF00026211,UF00073640,0.9781198501586914,undirected
UF00026211,UF00073612,0.9777751564979553,undirected
UF00026211,UF00072765,0.9777287244796753,undirected
UF00026211,UF00073567,0.9776504039764404,undirected
UF00026211,UF00073616,0.9770832657814026,undirected
UF00026211,UF00074476,0.9759937524795532,undirected
UF00026211,UF00073563,0.9759067296981812,undirected
UF00026211,UF00073550,0.9758089184761047,undirected
UF00026211,UF00073547,0.9757502675056458,undirected
UF00026211,UF00072802,0.9748164415359497,undirected
UF00026211,UF00073615,0.9746906757354736,undirected
UF00026211,UF00073543,0.9742757081985474,undirected
UF00026211,UF00073579,0.9740410447120667,undirected
UF00026211,UF00073545,0.9739447236061096,undirected
UF00026211,UF00073548,0.9737073183059692,undirected
UF00026211,UF00001347,0.9737063646316528,undirected
UF00026211,UF00073586,0.9734960198402405,undirected
UF00026211,UF00072767,0.9733704924583435,undirected
UF00026211,UF00072766,0.9730454087257385,undirected
UF00026211,UF00028212,0.9727954864501953,undirected
UF00026211,UF00026210,0.9726319909095764,undirected
UF00026211,UF00074478,0.9722356200218201,undirected
UF00026211,UF00073622,0.9719940423965454,undirected
UF00026211,UF00073628,0.9719586372375488,undirected
UF00026211,UF00072796,0.9706615209579468,undirected
UF00026211,UF00073591,0.9705891609191895,undirected
UF00026211,UF00073633,0.970426619052887,undirected
UF00026211,UF00053424,0.9704107642173767,undirected
UF00026211,UF00073590,0.9703648090362549,undirected
UF00026211,UF00074477,0.9696243405342102,undirected
UF00026211,UF00074474,0.969456136226654,undirected
UF00026211,UF00074443,0.9690476655960083,undirected
UF00026211,UF00072784,0.9687830209732056,undirected
UF00026211,UF00073599,0.9686859846115112,undirected
UF00026211,UF00073555,0.9679709672927856,undirected
UF00026211,canonical2,0.9677897095680237,undirected
UF00026211,UF00073618,0.9676125049591064,undirected
UF00026211,UF00073570,0.9674713611602783,undirected
UF00026211,UF00073629,0.967219889163971,undirected
UF00026211,UF00074450,0.9672112464904785,undirected
UF00026211,UF00073544,0.9666869640350342,undirected
UF00026211,UF00073647,0.9663927555084229,undirected
UF00026211,UF00073571,0.9656091928482056,undirected
UF00026211,UF00028231,0.9642375707626343,undirected
UF00026211,UF00072751,0.964150071144104,undirected
UF00026211,UF00073583,0.9641157388687134,undirected
UF00026211,UF00072778,0.9636494517326355,undirected
UF00026211,UF00074461,0.963617742061615,undirected
UF00026211,UF00073558,0.9635499119758606,undirected
UF00026211,UF00073608,0.9632248878479004,undirected
UF00026211,UF00073605,0.9630051851272583,undirected
UF00026211,UF00073584,0.9629381895065308,undirected
UF00026211,UF00096278,0.9628878831863403,undirected
UF00026211,UF00074456,0.9609416127204895,undirected
UF00026211,UF00073637,0.9608702063560486,undirected
UF00026211,UF00073538,0.9592508673667908,undirected
UF00026211,UF00074462,0.9591656923294067,undirected
UF00026211,UF00072776,0.9589658975601196,undirected
UF00026211,UF00072749,0.9587031006813049,undirected
UF00026211,UF00073589,0.9566919803619385,undirected
UF00026211,UF00026578,0.9566576480865479,undirected
UF00026211,UF00074457,0.9555011987686157,undirected
UF00026211,UF00072810,0.954669713973999,undirected
UF00026211,UF00074454,0.953677237033844,undirected
UF00026211,UF00072798,0.9527087807655334,undirected
UF00026211,UF00073540,0.9518964290618896,undirected
UF00026211,UF00073613,0.9518729448318481,undirected
UF00026211,UF00027048,0.9512015581130981,undirected
UF00026211,UF00074446,0.9508046507835388,undirected
UF00026211,UF00073569,0.9506584405899048,undirected
UF00026212,UF00026211,0.9898473024368286,undirected
UF00026212,UF00074452,0.9853852987289429,undirected
UF00026212,UF00073639,0.9840816259384155,undirected
UF00026212,UF00049560,0.9835765957832336,undirected
UF00026212,UF00074442,0.9832520484924316,undirected
UF00026212,UF00074471,0.9825356602668762,undirected
UF00026212,UF00073642,0.9824001789093018,undirected
UF00026212,UF00073604,0.980684757232666,undirected
UF00026212,UF00073602,0.9804766178131104,undirected
UF00026212,UF00073546,0.9801638722419739,undirected
UF00026212,UF00073547,0.9789882898330688,undirected
UF00026212,UF00073606,0.978431224822998,undirected
UF00026212,UF00073612,0.9780324697494507,undirected
UF00026212,UF00072765,0.9774514436721802,undirected
UF00026212,UF00074475,0.9774470925331116,undirected
UF00026212,UF00073640,0.9772530794143677,undirected
UF00026212,UF00073616,0.9771473407745361,undirected
UF00026212,UF00073559,0.9770511388778687,undirected
UF00026212,UF00073567,0.9770397543907166,undirected
UF00026212,UF00073607,0.9767228960990906,undirected
UF00026212,UF00073548,0.976716935634613,undirected
UF00026212,UF00073615,0.9766091108322144,undirected
UF00026212,UF00073550,0.9766005277633667,undirected
UF00026212,UF00074476,0.9760843515396118,undirected
UF00026212,UF00073579,0.9755531549453735,undirected
UF00026212,UF00072767,0.9746325612068176,undirected
UF00026212,UF00001347,0.97455894947052,undirected
UF00026212,UF00072802,0.9741792678833008,undirected
UF00026212,UF00073563,0.9738810658454895,undirected
UF00026212,UF00073591,0.9736965298652649,undirected
UF00026212,UF00028212,0.9732400178909302,undirected
UF00026212,UF00072766,0.9730293154716492,undirected
UF00026212,UF00073543,0.9724183082580566,undirected
UF00026212,UF00074478,0.9723740220069885,undirected
UF00026212,UF00073586,0.9722030758857727,undirected
UF00026212,UF00073545,0.9721449017524719,undirected
UF00026212,UF00073590,0.9715803861618042,undirected
UF00026212,UF00072796,0.9715129137039185,undirected
UF00026212,UF00073628,0.9713183641433716,undirected
UF00026212,UF00073622,0.9711560606956482,undirected
UF00026212,UF00026210,0.9709514379501343,undirected
UF00026212,UF00073633,0.969937801361084,undirected
UF00026212,UF00074474,0.9691506624221802,undirected
UF00026212,UF00053424,0.9688845872879028,undirected
UF00026212,UF00073629,0.9684487581253052,undirected
UF00026212,UF00074450,0.9684240818023682,undirected
UF00026212,canonical2,0.9683642387390137,undirected
UF00026212,UF00072784,0.9682890176773071,undirected
UF00026212,UF00074477,0.9680954217910767,undirected
UF00026212,UF00073555,0.9679393172264099,undirected
UF00026212,UF00073618,0.96790611743927,undirected
UF00026212,UF00073599,0.9674126505851746,undirected
UF00026212,UF00074443,0.9673157930374146,undirected
UF00026212,UF00073571,0.966680645942688,undirected
UF00026212,UF00073544,0.9660411477088928,undirected
UF00026212,UF00073647,0.9658032655715942,undirected
UF00026212,UF00073584,0.965114951133728,undirected
UF00026212,UF00073558,0.9649619460105896,undirected
UF00026212,UF00074461,0.9649233222007751,undirected
UF00026212,UF00072751,0.9648023247718811,undirected
UF00026212,UF00073608,0.9642908573150635,undirected
UF00026212,UF00073605,0.9642353653907776,undirected
UF00026212,UF00028231,0.9641255140304565,undirected
UF00026212,UF00072778,0.9640618562698364,undirected
UF00026212,UF00096278,0.9636629819869995,undirected
UF00026212,UF00073570,0.9627243876457214,undirected
UF00026212,UF00073583,0.9604334831237793,undirected
UF00026212,UF00074456,0.9600637555122375,undirected
UF00026212,UF00074462,0.9599014520645142,undirected
UF00026212,UF00073589,0.9592916965484619,undirected
UF00026212,UF00073538,0.9584241509437561,undirected
UF00026212,UF00073637,0.9583678841590881,undirected
UF00026212,UF00072776,0.958109974861145,undirected
UF00026212,UF00026578,0.9580073356628418,undirected
UF00026212,UF00073613,0.9558073878288269,undirected
UF00026212,UF00072749,0.9555681943893433,undirected
UF00026212,UF00072810,0.9547418355941772,undirected
UF00026212,UF00027048,0.9543256163597107,undirected
UF00026212,UF00074446,0.9527217149734497,undirected
UF00026212,UF00072798,0.9526348114013672,undirected
UF00026212,UF00074457,0.9525127410888672,undirected
UF00026212,UF00074454,0.9524487257003784,undirected
UF00026212,UF00073569,0.9511010646820068,undirected
UF00026212,UF00073646,0.9502555131912231,undirected
UF00026578,UF00073618,0.9714682102203369,undirected
UF00026578,UF00073591,0.9712346792221069,undirected
UF00026578,UF00074446,0.9706944823265076,undirected
UF00026578,UF00073615,0.9706557393074036,undirected
UF00026578,UF00073545,0.9699235558509827,undirected
UF00026578,UF00072796,0.9689697623252869,undirected
UF00026578,UF00073647,0.9687187671661377,undirected
UF00026578,UF00049560,0.9686505794525146,undirected
UF00026578,UF00073616,0.968197226524353,undirected
UF00026578,UF00096278,0.9675982594490051,undirected
UF00026578,UF00073612,0.9672305583953857,undirected
UF00026578,UF00073602,0.9662438631057739,undirected
UF00026578,UF00027048,0.966154158115387,undirected
UF00026578,UF00073546,0.9661370515823364,undirected
UF00026578,UF00074452,0.9658510684967041,undirected
UF00026578,UF00073622,0.9656862020492554,undirected
UF00026578,UF00073637,0.9654526114463806,undirected
UF00026578,UF00074471,0.965424120426178,undirected
UF00026578,UF00073559,0.965307891368866,undirected
UF00026578,UF00072802,0.9652096033096313,undirected
UF00026578,UF00073642,0.9651815891265869,undirected
UF00026578,UF00073606,0.965038001537323,undirected
UF00026578,UF00073590,0.9650365114212036,undirected
UF00026578,UF00074450,0.964888334274292,undirected
UF00026578,UF00073563,0.964402437210083,undirected
UF00026578,UF00073579,0.964043140411377,undirected
UF00026578,UF00073548,0.9640099406242371,undirected
UF00026578,UF00074443,0.9631646275520325,undirected
UF00026578,UF00073558,0.9626530408859253,undirected
UF00026578,UF00073547,0.962407112121582,undirected
UF00026578,UF00072766,0.962400496006012,undirected
UF00026578,UF00074457,0.962365448474884,undirected
UF00026578,UF00073571,0.9622519016265869,undirected
UF00026578,UF00074442,0.9621338844299316,undirected
UF00026578,UF00074462,0.9620615243911743,undirected
UF00026578,UF00072778,0.9619565010070801,undirected
UF00026578,UF00073640,0.9614500403404236,undirected
UF00026578,UF00073551,0.96051424741745,undirected
UF00026578,UF00028212,0.9604784250259399,undirected
UF00026578,UF00073567,0.9603573679924011,undirected
UF00026578,UF00072765,0.9597283601760864,undirected
UF00026578,UF00073550,0.9595786333084106,undirected
UF00026578,UF00073646,0.959571123123169,undirected
UF00026578,UF00073584,0.9590024352073669,undirected
UF00026578,UF00026210,0.958988606929779,undirected
UF00026578,UF00072784,0.9585615396499634,undirected
UF00026578,UF00073604,0.9581097960472107,undirected
UF00026578,UF00026212,0.9580073952674866,undirected
UF00026578,UF00001347,0.9579538702964783,undirected
UF00026578,UF00073645,0.9579406976699829,undirected
UF00026578,UF00073629,0.9576802849769592,undirected
UF00026578,UF00053424,0.9576027989387512,undirected
UF00026578,UF00072767,0.9573999643325806,undirected
UF00026578,UF00026211,0.9566576480865479,undirected
UF00026578,UF00073586,0.9559111595153809,undirected
UF00026578,canonical2,0.9558824300765991,undirected
UF00026578,UF00073639,0.9543858170509338,undirected
UF00026578,UF00073607,0.9541769027709961,undirected
UF00026578,UF00074475,0.9539169073104858,undirected
UF00026578,UF00072798,0.9531770348548889,undirected
UF00026578,UF00072749,0.952552318572998,undirected
UF00026578,UF00073592,0.9525395631790161,undirected
UF00026578,UF00073543,0.9525182247161865,undirected
UF00026578,UF00073575,0.952468991279602,undirected
UF00026578,UF00073583,0.9524275064468384,undirected
UF00026578,UF00073628,0.9521129727363586,undirected
UF00026578,UF00073570,0.9513019323348999,undirected
UF00026578,UF00074478,0.950637936592102,undirected
UF00026578,UF00073599,0.9505628347396851,undirected
UF00027048,UF00073591,0.9698077440261841,undirected
UF00027048,UF00073647,0.9676032662391663,undirected
UF00027048,UF00073615,0.9672765135765076,undirected
UF00027048,UF00073579,0.967137336730957,undirected
UF00027048,UF00073616,0.9662950038909912,undirected
UF00027048,UF00026578,0.9661542773246765,undirected
UF00027048,UF00073545,0.9660736918449402,undirected
UF00027048,UF00073618,0.9659159183502197,undirected
UF00027048,UF00073606,0.9655014276504517,undirected
UF00027048,UF00073563,0.9652272462844849,undirected
UF00027048,UF00072766,0.9648942351341248,undirected
UF00027048,UF00073612,0.9646062850952148,undirected
UF00027048,UF00073602,0.964564323425293,undirected
UF00027048,UF00074450,0.9643610715866089,undirected
UF00027048,UF00073571,0.9638358950614929,undirected
UF00027048,UF00073558,0.9634953737258911,undirected
UF00027048,UF00073548,0.9634525775909424,undirected
UF00027048,UF00072778,0.9633711576461792,undirected
UF00027048,UF00072802,0.9633252024650574,undirected
UF00027048,UF00074471,0.9631262421607971,undirected
UF00027048,UF00001347,0.9628890752792358,undirected
UF00027048,UF00073559,0.9625869989395142,undirected
UF00027048,UF00072767,0.9615464806556702,undirected
UF00027048,UF00072784,0.9615089297294617,undirected
UF00027048,UF00072796,0.9614337086677551,undirected
UF00027048,UF00073622,0.9614216685295105,undirected
UF00027048,UF00049560,0.9613293409347534,undirected
UF00027048,UF00073550,0.9610905647277832,undirected
UF00027048,UF00073640,0.960981011390686,undirected
UF00027048,UF00073546,0.9609534740447998,undirected
UF00027048,UF00074452,0.9607138633728027,undirected
UF00027048,UF00073547,0.9603073596954346,undirected
UF00027048,UF00073629,0.9602653980255127,undirected
UF00027048,UF00073642,0.9601945281028748,undirected
UF00027048,UF00073584,0.959752082824707,undirected
UF00027048,UF00074442,0.9595592021942139,undirected
UF00027048,UF00073637,0.959328293800354,undirected
UF00027048,UF00073567,0.9592961072921753,undirected
UF00027048,UF00073543,0.9588287472724915,undirected
UF00027048,UF00074462,0.9587559700012207,undirected
UF00027048,UF00073583,0.958346962928772,undirected
UF00027048,UF00072749,0.9582136869430542,undirected
UF00027048,UF00096278,0.9577882289886475,undirected
UF00027048,UF00074446,0.9575384855270386,undirected
UF00027048,UF00074443,0.9572198390960693,undirected
UF00027048,UF00072765,0.9571373462677002,undirected
UF00027048,UF00073551,0.956953763961792,undirected
UF00027048,UF00073604,0.9568390846252441,undirected
UF00027048,UF00073646,0.9565824866294861,undirected
UF00027048,UF00026210,0.9565181732177734,undirected
UF00027048,UF00073590,0.9564189910888672,undirected
UF00027048,UF00074474,0.9560440182685852,undirected
UF00027048,UF00073586,0.9557961821556091,undirected
UF00027048,UF00072798,0.9556760787963867,undirected
UF00027048,UF00073639,0.9556071758270264,undirected
UF00027048,UF00074457,0.9555600881576538,undirected
UF00027048,UF00073628,0.9554268717765808,undirected
UF00027048,UF00073599,0.9550464153289795,undirected
UF00027048,UF00053424,0.9548173546791077,undirected
UF00027048,UF00073607,0.9546104669570923,undirected
UF00027048,UF00026212,0.9543256759643555,undirected
UF00027048,UF00073592,0.953863799571991,undirected
UF00027048,UF00072751,0.9534074068069458,undirected
UF00027048,UF00074475,0.9525548219680786,undirected
UF00027048,UF00028212,0.9525039196014404,undirected
UF00027048,UF00073575,0.9520907402038574,undirected
UF00027048,UF00026211,0.9512015581130981,undirected
UF00027048,canonical2,0.9504719376564026,undirected
UF00027048,UF00073538,0.9503647685050964,undirected
UF00027048,UF00073555,0.9500043392181396,undirected
UF00027938,UF00027951,0.9869292974472046,undirected
UF00027951,UF00027938,0.9869292974472046,undirected
UF00028212,UF00049560,0.9777506589889526,undirected
UF00028212,UF00074471,0.9755651354789734,undirected
UF00028212,UF00074452,0.9741033315658569,undirected
UF00028212,UF00073640,0.9736088514328003,undirected
UF00028212,UF00026212,0.9732398986816406,undirected
UF00028212,UF00073602,0.9729263782501221,undirected
UF00028212,UF00026211,0.9727954864501953,undirected
UF00028212,UF00073589,0.9722804427146912,undirected
UF00028212,UF00073616,0.9722659587860107,undirected
UF00028212,UF00073615,0.9720953702926636,undirected
UF00028212,UF00073546,0.9720797538757324,undirected
